4.125E+00|9.835E+02|
4.126E+00|9.834E+02|
4.127E+00|9.832E+02|
4.128E+00|9.830E+02|
4.129E+00|9.829E+02|
4.130E+00|9.827E+02|
4.131E+00|9.825E+02|
4.132E+00|9.824E+02|
4.133E+00|9.822E+02|
4.134E+00|9.821E+02|
4.135E+00|9.819E+02|
4.136E+00|9.817E+02|
4.137E+00|9.816E+02|
4.138E+00|9.814E+02|
4.139E+00|9.812E+02|
4.140E+00|9.811E+02|
4.141E+00|9.809E+02|
4.142E+00|9.808E+02|
4.143E+00|9.806E+02|
4.144E+00|9.804E+02|
4.145E+00|9.803E+02|
4.146E+00|9.801E+02|
4.147E+00|9.799E+02|
4.148E+00|9.798E+02|
4.149E+00|9.796E+02|
4.150E+00|9.795E+02|
4.151E+00|9.793E+02|
4.152E+00|9.791E+02|
4.153E+00|9.790E+02|
4.154E+00|9.788E+02|
4.155E+00|9.787E+02|
4.156E+00|9.785E+02|
4.157E+00|9.783E+02|
4.158E+00|9.782E+02|
4.159E+00|9.780E+02|
4.160E+00|9.778E+02|
4.161E+00|9.777E+02|
4.162E+00|9.775E+02|
4.163E+00|9.774E+02|
4.164E+00|9.772E+02|
4.165E+00|9.770E+02|
4.166E+00|9.769E+02|
4.167E+00|9.767E+02|
4.168E+00|9.766E+02|
4.169E+00|9.764E+02|
4.170E+00|9.762E+02|
4.171E+00|9.761E+02|
4.172E+00|9.759E+02|
4.173E+00|9.758E+02|
4.174E+00|9.756E+02|
4.175E+00|9.754E+02|
4.176E+00|9.753E+02|
4.177E+00|9.751E+02|
4.178E+00|9.749E+02|
4.179E+00|9.748E+02|
4.180E+00|9.746E+02|
4.181E+00|9.745E+02|
4.182E+00|9.743E+02|
4.183E+00|9.741E+02|
4.184E+00|9.740E+02|
4.185E+00|9.738E+02|
4.186E+00|9.737E+02|
4.187E+00|9.735E+02|
4.188E+00|9.733E+02|
4.189E+00|9.732E+02|
4.190E+00|9.730E+02|
4.191E+00|9.729E+02|
4.192E+00|9.727E+02|
4.193E+00|9.726E+02|
4.194E+00|9.724E+02|
4.195E+00|9.722E+02|
4.196E+00|9.721E+02|
4.197E+00|9.719E+02|
4.198E+00|9.718E+02|
4.199E+00|9.716E+02|
4.200E+00|9.714E+02|
4.201E+00|9.713E+02|
4.202E+00|9.711E+02|
4.203E+00|9.710E+02|
4.204E+00|9.708E+02|
4.205E+00|9.706E+02|
4.206E+00|9.705E+02|
4.207E+00|9.703E+02|
4.208E+00|9.702E+02|
4.209E+00|9.700E+02|
4.210E+00|9.699E+02|
4.211E+00|9.697E+02|
4.212E+00|9.695E+02|
4.213E+00|9.694E+02|
4.214E+00|9.692E+02|
4.215E+00|9.691E+02|
4.216E+00|9.689E+02|
4.217E+00|9.687E+02|
4.218E+00|9.686E+02|
4.219E+00|9.684E+02|
4.220E+00|9.683E+02|
4.221E+00|9.681E+02|
4.222E+00|9.680E+02|
4.223E+00|9.678E+02|
4.224E+00|9.676E+02|
4.225E+00|9.675E+02|
4.226E+00|9.673E+02|
4.227E+00|9.672E+02|
4.228E+00|9.670E+02|
4.229E+00|9.669E+02|
4.230E+00|9.667E+02|
4.231E+00|9.665E+02|
4.232E+00|9.664E+02|
4.233E+00|9.662E+02|
4.234E+00|9.661E+02|
4.235E+00|9.659E+02|
4.236E+00|9.658E+02|
4.237E+00|9.656E+02|
4.238E+00|9.654E+02|
4.239E+00|9.653E+02|
4.240E+00|9.651E+02|
4.241E+00|9.650E+02|
4.242E+00|9.648E+02|
4.243E+00|9.647E+02|
4.244E+00|9.645E+02|
4.245E+00|9.643E+02|
4.246E+00|9.642E+02|
4.247E+00|9.640E+02|
4.248E+00|9.639E+02|
4.249E+00|9.637E+02|
4.250E+00|9.636E+02|
4.251E+00|9.634E+02|
4.252E+00|9.633E+02|
4.253E+00|9.631E+02|
4.254E+00|9.629E+02|
4.255E+00|9.628E+02|
4.256E+00|9.626E+02|
4.257E+00|9.625E+02|
4.258E+00|9.623E+02|
4.259E+00|9.622E+02|
4.260E+00|9.620E+02|
4.261E+00|9.619E+02|
4.262E+00|9.617E+02|
4.263E+00|9.615E+02|
4.264E+00|9.614E+02|
4.265E+00|9.612E+02|
4.266E+00|9.611E+02|
4.267E+00|9.609E+02|
4.268E+00|9.608E+02|
4.269E+00|9.606E+02|
4.270E+00|9.605E+02|
4.271E+00|9.603E+02|
4.272E+00|9.601E+02|
4.273E+00|9.600E+02|
4.274E+00|9.598E+02|
4.275E+00|9.597E+02|
4.276E+00|9.595E+02|
4.277E+00|9.594E+02|
4.278E+00|9.592E+02|
4.279E+00|9.591E+02|
4.280E+00|9.589E+02|
4.281E+00|9.588E+02|
4.282E+00|9.586E+02|
4.283E+00|9.585E+02|
4.284E+00|9.583E+02|
4.285E+00|9.581E+02|
4.286E+00|9.580E+02|
4.287E+00|9.578E+02|
4.288E+00|9.577E+02|
4.289E+00|9.575E+02|
4.290E+00|9.574E+02|
4.291E+00|9.572E+02|
4.292E+00|9.571E+02|
4.293E+00|9.569E+02|
4.294E+00|9.568E+02|
4.295E+00|9.566E+02|
4.296E+00|9.565E+02|
4.297E+00|9.563E+02|
4.298E+00|9.561E+02|
4.299E+00|9.560E+02|
4.300E+00|9.558E+02|
4.301E+00|9.557E+02|
4.302E+00|9.555E+02|
4.303E+00|9.554E+02|
4.304E+00|9.552E+02|
4.305E+00|9.551E+02|
4.306E+00|9.549E+02|
4.307E+00|9.548E+02|
4.308E+00|9.546E+02|
4.309E+00|9.545E+02|
4.310E+00|9.543E+02|
4.311E+00|9.542E+02|
4.312E+00|9.540E+02|
4.313E+00|9.539E+02|
4.314E+00|9.537E+02|
4.315E+00|9.535E+02|
4.316E+00|9.534E+02|
4.317E+00|9.532E+02|
4.318E+00|9.531E+02|
4.319E+00|9.529E+02|
4.320E+00|9.528E+02|
4.321E+00|9.526E+02|
4.322E+00|9.525E+02|
4.323E+00|9.523E+02|
4.324E+00|9.522E+02|
4.325E+00|9.520E+02|
4.326E+00|9.519E+02|
4.327E+00|9.517E+02|
4.328E+00|9.516E+02|
4.329E+00|9.514E+02|
4.330E+00|9.513E+02|
4.331E+00|9.511E+02|
4.332E+00|9.510E+02|
4.333E+00|9.508E+02|
4.334E+00|9.507E+02|
4.335E+00|9.505E+02|
4.336E+00|9.504E+02|
4.337E+00|9.502E+02|
4.338E+00|9.501E+02|
4.339E+00|9.499E+02|
4.340E+00|9.498E+02|
4.341E+00|9.496E+02|
4.342E+00|9.495E+02|
4.343E+00|9.493E+02|
4.344E+00|9.492E+02|
4.345E+00|9.490E+02|
4.346E+00|9.489E+02|
4.347E+00|9.487E+02|
4.348E+00|9.486E+02|
4.349E+00|9.484E+02|
4.350E+00|9.483E+02|
4.351E+00|9.481E+02|
4.352E+00|9.480E+02|
4.353E+00|9.478E+02|
4.354E+00|9.477E+02|
4.355E+00|9.475E+02|
4.356E+00|9.474E+02|
4.357E+00|9.472E+02|
4.358E+00|9.471E+02|
4.359E+00|9.469E+02|
4.360E+00|9.468E+02|
4.361E+00|9.466E+02|
4.362E+00|9.465E+02|
4.363E+00|9.463E+02|
4.364E+00|9.462E+02|
4.365E+00|9.460E+02|
4.366E+00|9.459E+02|
4.367E+00|9.457E+02|
4.368E+00|9.456E+02|
4.369E+00|9.454E+02|
4.370E+00|9.453E+02|
4.371E+00|9.451E+02|
4.372E+00|9.450E+02|
4.373E+00|9.448E+02|
4.374E+00|9.447E+02|
4.375E+00|9.445E+02|
4.376E+00|9.444E+02|
4.377E+00|9.442E+02|
4.378E+00|9.441E+02|
4.379E+00|9.439E+02|
4.380E+00|9.438E+02|
4.381E+00|9.436E+02|
4.382E+00|9.435E+02|
4.383E+00|9.433E+02|
4.384E+00|9.432E+02|
4.385E+00|9.430E+02|
4.386E+00|9.429E+02|
4.387E+00|9.427E+02|
4.388E+00|9.426E+02|
4.389E+00|9.424E+02|
4.390E+00|9.423E+02|
4.391E+00|9.421E+02|
4.392E+00|9.420E+02|
4.393E+00|9.418E+02|
4.394E+00|9.417E+02|
4.395E+00|9.415E+02|
4.396E+00|9.414E+02|
4.397E+00|9.413E+02|
4.398E+00|9.411E+02|
4.399E+00|9.410E+02|
4.400E+00|9.408E+02|
4.401E+00|9.407E+02|
4.402E+00|9.405E+02|
4.403E+00|9.404E+02|
4.404E+00|9.402E+02|
4.405E+00|9.401E+02|
4.406E+00|9.399E+02|
4.407E+00|9.398E+02|
4.408E+00|9.396E+02|
4.409E+00|9.395E+02|
4.410E+00|9.393E+02|
4.411E+00|9.392E+02|
4.412E+00|9.390E+02|
4.413E+00|9.389E+02|
4.414E+00|9.387E+02|
4.415E+00|9.386E+02|
4.416E+00|9.385E+02|
4.417E+00|9.383E+02|
4.418E+00|9.382E+02|
4.419E+00|9.380E+02|
4.420E+00|9.379E+02|
4.421E+00|9.377E+02|
4.422E+00|9.376E+02|
4.423E+00|9.374E+02|
4.424E+00|9.373E+02|
4.425E+00|9.371E+02|
4.426E+00|9.370E+02|
4.427E+00|9.368E+02|
4.428E+00|9.367E+02|
4.429E+00|9.365E+02|
4.430E+00|9.364E+02|
4.431E+00|9.363E+02|
4.432E+00|9.361E+02|
4.433E+00|9.360E+02|
4.434E+00|9.358E+02|
4.435E+00|9.357E+02|
4.436E+00|9.355E+02|
4.437E+00|9.354E+02|
4.438E+00|9.352E+02|
4.439E+00|9.351E+02|
4.440E+00|9.349E+02|
4.441E+00|9.348E+02|
4.442E+00|9.347E+02|
4.443E+00|9.345E+02|
4.444E+00|9.344E+02|
4.445E+00|9.342E+02|
4.446E+00|9.341E+02|
4.447E+00|9.339E+02|
4.448E+00|9.338E+02|
4.449E+00|9.336E+02|
4.450E+00|9.335E+02|
4.451E+00|9.333E+02|
4.452E+00|9.332E+02|
4.453E+00|9.331E+02|
4.454E+00|9.329E+02|
4.455E+00|9.328E+02|
4.456E+00|9.326E+02|
4.457E+00|9.325E+02|
4.458E+00|9.323E+02|
4.459E+00|9.322E+02|
4.460E+00|9.320E+02|
4.461E+00|9.319E+02|
4.462E+00|9.318E+02|
4.463E+00|9.316E+02|
4.464E+00|9.315E+02|
4.465E+00|9.313E+02|
4.466E+00|9.312E+02|
4.467E+00|9.310E+02|
4.468E+00|9.309E+02|
4.469E+00|9.307E+02|
4.470E+00|9.306E+02|
4.471E+00|9.305E+02|
4.472E+00|9.303E+02|
4.473E+00|9.302E+02|
4.474E+00|9.300E+02|
4.475E+00|9.299E+02|
4.476E+00|9.297E+02|
4.477E+00|9.296E+02|
4.478E+00|9.295E+02|
4.479E+00|9.293E+02|
4.480E+00|9.292E+02|
4.481E+00|9.290E+02|
4.482E+00|9.289E+02|
4.483E+00|9.287E+02|
4.484E+00|9.286E+02|
4.485E+00|9.285E+02|
4.486E+00|9.283E+02|
4.487E+00|9.282E+02|
4.488E+00|9.280E+02|
4.489E+00|9.279E+02|
4.490E+00|9.277E+02|
4.491E+00|9.276E+02|
4.492E+00|9.274E+02|
4.493E+00|9.273E+02|
4.494E+00|9.272E+02|
4.495E+00|9.270E+02|
4.496E+00|9.269E+02|
4.497E+00|9.267E+02|
4.498E+00|9.266E+02|
4.499E+00|9.265E+02|
4.500E+00|9.263E+02|
4.501E+00|9.262E+02|
4.502E+00|9.260E+02|
4.503E+00|9.259E+02|
4.504E+00|9.257E+02|
4.505E+00|9.256E+02|
4.506E+00|9.255E+02|
4.507E+00|9.253E+02|
4.508E+00|9.252E+02|
4.509E+00|9.250E+02|
4.510E+00|9.249E+02|
4.511E+00|9.247E+02|
4.512E+00|9.246E+02|
4.513E+00|9.245E+02|
4.514E+00|9.243E+02|
4.515E+00|9.242E+02|
4.516E+00|9.240E+02|
4.517E+00|9.239E+02|
4.518E+00|9.238E+02|
4.519E+00|9.236E+02|
4.520E+00|9.235E+02|
4.521E+00|9.233E+02|
4.522E+00|9.232E+02|
4.523E+00|9.230E+02|
4.524E+00|9.229E+02|
4.525E+00|9.228E+02|
4.526E+00|9.226E+02|
4.527E+00|9.225E+02|
4.528E+00|9.223E+02|
4.529E+00|9.222E+02|
4.530E+00|9.221E+02|
4.531E+00|9.219E+02|
4.532E+00|9.218E+02|
4.533E+00|9.216E+02|
4.534E+00|9.215E+02|
4.535E+00|9.214E+02|
4.536E+00|9.212E+02|
4.537E+00|9.211E+02|
4.538E+00|9.209E+02|
4.539E+00|9.208E+02|
4.540E+00|9.206E+02|
4.541E+00|9.205E+02|
4.542E+00|9.204E+02|
4.543E+00|9.202E+02|
4.544E+00|9.201E+02|
4.545E+00|9.199E+02|
4.546E+00|9.198E+02|
4.547E+00|9.197E+02|
4.548E+00|9.195E+02|
4.549E+00|9.194E+02|
4.550E+00|9.192E+02|
4.551E+00|9.191E+02|
4.552E+00|9.190E+02|
4.553E+00|9.188E+02|
4.554E+00|9.187E+02|
4.555E+00|9.185E+02|
4.556E+00|9.184E+02|
4.557E+00|9.183E+02|
4.558E+00|9.181E+02|
4.559E+00|9.180E+02|
4.560E+00|9.179E+02|
4.561E+00|9.177E+02|
4.562E+00|9.176E+02|
4.563E+00|9.174E+02|
4.564E+00|9.173E+02|
4.565E+00|9.172E+02|
4.566E+00|9.170E+02|
4.567E+00|9.169E+02|
4.568E+00|9.167E+02|
4.569E+00|9.166E+02|
4.570E+00|9.165E+02|
4.571E+00|9.163E+02|
4.572E+00|9.162E+02|
4.573E+00|9.160E+02|
4.574E+00|9.159E+02|
4.575E+00|9.158E+02|
4.576E+00|9.156E+02|
4.577E+00|9.155E+02|
4.578E+00|9.153E+02|
4.579E+00|9.152E+02|
4.580E+00|9.151E+02|
4.581E+00|9.149E+02|
4.582E+00|9.148E+02|
4.583E+00|9.147E+02|
4.584E+00|9.145E+02|
4.585E+00|9.144E+02|
4.586E+00|9.142E+02|
4.587E+00|9.141E+02|
4.588E+00|9.140E+02|
4.589E+00|9.138E+02|
4.590E+00|9.137E+02|
4.591E+00|9.135E+02|
4.592E+00|9.134E+02|
4.593E+00|9.133E+02|
4.594E+00|9.131E+02|
4.595E+00|9.130E+02|
4.596E+00|9.129E+02|
4.597E+00|9.127E+02|
4.598E+00|9.126E+02|
4.599E+00|9.124E+02|
4.600E+00|9.123E+02|
4.601E+00|9.122E+02|
4.602E+00|9.120E+02|
4.603E+00|9.119E+02|
4.604E+00|9.118E+02|
4.605E+00|9.116E+02|
4.606E+00|9.115E+02|
4.607E+00|9.113E+02|
4.608E+00|9.112E+02|
4.609E+00|9.111E+02|
4.610E+00|9.109E+02|
4.611E+00|9.108E+02|
4.612E+00|9.107E+02|
4.613E+00|9.105E+02|
4.614E+00|9.104E+02|
4.615E+00|9.103E+02|
4.616E+00|9.101E+02|
4.617E+00|9.100E+02|
4.618E+00|9.098E+02|
4.619E+00|9.097E+02|
4.620E+00|9.096E+02|
4.621E+00|9.094E+02|
4.622E+00|9.093E+02|
4.623E+00|9.092E+02|
4.624E+00|9.090E+02|
4.625E+00|9.089E+02|
4.626E+00|9.087E+02|
4.627E+00|9.086E+02|
4.628E+00|9.085E+02|
4.629E+00|9.083E+02|
4.630E+00|9.082E+02|
4.631E+00|9.081E+02|
4.632E+00|9.079E+02|
4.633E+00|9.078E+02|
4.634E+00|9.077E+02|
4.635E+00|9.075E+02|
4.636E+00|9.074E+02|
4.637E+00|9.073E+02|
4.638E+00|9.071E+02|
4.639E+00|9.070E+02|
4.640E+00|9.068E+02|
4.641E+00|9.067E+02|
4.642E+00|9.066E+02|
4.643E+00|9.064E+02|
4.644E+00|9.063E+02|
4.645E+00|9.062E+02|
4.646E+00|9.060E+02|
4.647E+00|9.059E+02|
4.648E+00|9.058E+02|
4.649E+00|9.056E+02|
4.650E+00|9.055E+02|
4.651E+00|9.054E+02|
4.652E+00|9.052E+02|
4.653E+00|9.051E+02|
4.654E+00|9.049E+02|
4.655E+00|9.048E+02|
4.656E+00|9.047E+02|
4.657E+00|9.045E+02|
4.658E+00|9.044E+02|
4.659E+00|9.043E+02|
4.660E+00|9.041E+02|
4.661E+00|9.040E+02|
4.662E+00|9.039E+02|
4.663E+00|9.037E+02|
4.664E+00|9.036E+02|
4.665E+00|9.035E+02|
4.666E+00|9.033E+02|
4.667E+00|9.032E+02|
4.668E+00|9.031E+02|
4.669E+00|9.029E+02|
4.670E+00|9.028E+02|
4.671E+00|9.027E+02|
4.672E+00|9.025E+02|
4.673E+00|9.024E+02|
4.674E+00|9.023E+02|
4.675E+00|9.021E+02|
4.676E+00|9.020E+02|
4.677E+00|9.019E+02|
4.678E+00|9.017E+02|
4.679E+00|9.016E+02|
4.680E+00|9.015E+02|
4.681E+00|9.013E+02|
4.682E+00|9.012E+02|
4.683E+00|9.011E+02|
4.684E+00|9.009E+02|
4.685E+00|9.008E+02|
4.686E+00|9.006E+02|
4.687E+00|9.005E+02|
4.688E+00|9.004E+02|
4.689E+00|9.002E+02|
4.690E+00|9.001E+02|
4.691E+00|9.000E+02|
4.692E+00|8.998E+02|
4.693E+00|8.997E+02|
4.694E+00|8.996E+02|
4.695E+00|8.994E+02|
4.696E+00|8.993E+02|
4.697E+00|8.992E+02|
4.698E+00|8.990E+02|
4.699E+00|8.989E+02|
4.700E+00|8.988E+02|
4.701E+00|8.987E+02|
4.702E+00|8.985E+02|
4.703E+00|8.984E+02|
4.704E+00|8.983E+02|
4.705E+00|8.981E+02|
4.706E+00|8.980E+02|
4.707E+00|8.979E+02|
4.708E+00|8.977E+02|
4.709E+00|8.976E+02|
4.710E+00|8.975E+02|
4.711E+00|8.973E+02|
4.712E+00|8.972E+02|
4.713E+00|8.971E+02|
4.714E+00|8.969E+02|
4.715E+00|8.968E+02|
4.716E+00|8.967E+02|
4.717E+00|8.965E+02|
4.718E+00|8.964E+02|
4.719E+00|8.963E+02|
4.720E+00|8.961E+02|
4.721E+00|8.960E+02|
4.722E+00|8.959E+02|
4.723E+00|8.957E+02|
4.724E+00|8.956E+02|
4.725E+00|8.955E+02|
4.726E+00|8.953E+02|
4.727E+00|8.952E+02|
4.728E+00|8.951E+02|
4.729E+00|8.949E+02|
4.730E+00|8.948E+02|
4.731E+00|8.947E+02|
4.732E+00|8.946E+02|
4.733E+00|8.944E+02|
4.734E+00|8.943E+02|
4.735E+00|8.942E+02|
4.736E+00|8.940E+02|
4.737E+00|8.939E+02|
4.738E+00|8.938E+02|
4.739E+00|8.936E+02|
4.740E+00|8.935E+02|
4.741E+00|8.934E+02|
4.742E+00|8.932E+02|
4.743E+00|8.931E+02|
4.744E+00|8.930E+02|
4.745E+00|8.928E+02|
4.746E+00|8.927E+02|
4.747E+00|8.926E+02|
4.748E+00|8.925E+02|
4.749E+00|8.923E+02|
4.750E+00|8.922E+02|
4.751E+00|8.921E+02|
4.752E+00|8.919E+02|
4.753E+00|8.918E+02|
4.754E+00|8.917E+02|
4.755E+00|8.915E+02|
4.756E+00|8.914E+02|
4.757E+00|8.913E+02|
4.758E+00|8.911E+02|
4.759E+00|8.910E+02|
4.760E+00|8.909E+02|
4.761E+00|8.908E+02|
4.762E+00|8.906E+02|
4.763E+00|8.905E+02|
4.764E+00|8.904E+02|
4.765E+00|8.902E+02|
4.766E+00|8.901E+02|
4.767E+00|8.900E+02|
4.768E+00|8.898E+02|
4.769E+00|8.897E+02|
4.770E+00|8.896E+02|
4.771E+00|8.895E+02|
4.772E+00|8.893E+02|
4.773E+00|8.892E+02|
4.774E+00|8.891E+02|
4.775E+00|8.889E+02|
4.776E+00|8.888E+02|
4.777E+00|8.887E+02|
4.778E+00|8.885E+02|
4.779E+00|8.884E+02|
4.780E+00|8.883E+02|
4.781E+00|8.882E+02|
4.782E+00|8.880E+02|
4.783E+00|8.879E+02|
4.784E+00|8.878E+02|
4.785E+00|8.876E+02|
4.786E+00|8.875E+02|
4.787E+00|8.874E+02|
4.788E+00|8.873E+02|
4.789E+00|8.871E+02|
4.790E+00|8.870E+02|
4.791E+00|8.869E+02|
4.792E+00|8.867E+02|
4.793E+00|8.866E+02|
4.794E+00|8.865E+02|
4.795E+00|8.864E+02|
4.796E+00|8.862E+02|
4.797E+00|8.861E+02|
4.798E+00|8.860E+02|
4.799E+00|8.858E+02|
4.800E+00|8.857E+02|
4.801E+00|8.856E+02|
4.802E+00|8.854E+02|
4.803E+00|8.853E+02|
4.804E+00|8.852E+02|
4.805E+00|8.851E+02|
4.806E+00|8.849E+02|
4.807E+00|8.848E+02|
4.808E+00|8.847E+02|
4.809E+00|8.846E+02|
4.810E+00|8.844E+02|
4.811E+00|8.843E+02|
4.812E+00|8.842E+02|
4.813E+00|8.840E+02|
4.814E+00|8.839E+02|
4.815E+00|8.838E+02|
4.816E+00|8.837E+02|
4.817E+00|8.835E+02|
4.818E+00|8.834E+02|
4.819E+00|8.833E+02|
4.820E+00|8.831E+02|
4.821E+00|8.830E+02|
4.822E+00|8.829E+02|
4.823E+00|8.828E+02|
4.824E+00|8.826E+02|
4.825E+00|8.825E+02|
4.826E+00|8.824E+02|
4.827E+00|8.822E+02|
4.828E+00|8.821E+02|
4.829E+00|8.820E+02|
4.830E+00|8.819E+02|
4.831E+00|8.817E+02|
4.832E+00|8.816E+02|
4.833E+00|8.815E+02|
4.834E+00|8.814E+02|
4.835E+00|8.812E+02|
4.836E+00|8.811E+02|
4.837E+00|8.810E+02|
4.838E+00|8.809E+02|
4.839E+00|8.807E+02|
4.840E+00|8.806E+02|
4.841E+00|8.805E+02|
4.842E+00|8.803E+02|
4.843E+00|8.802E+02|
4.844E+00|8.801E+02|
4.845E+00|8.800E+02|
4.846E+00|8.798E+02|
4.847E+00|8.797E+02|
4.848E+00|8.796E+02|
4.849E+00|8.795E+02|
4.850E+00|8.793E+02|
4.851E+00|8.792E+02|
4.852E+00|8.791E+02|
4.853E+00|8.789E+02|
4.854E+00|8.788E+02|
4.855E+00|8.787E+02|
4.856E+00|8.786E+02|
4.857E+00|8.784E+02|
4.858E+00|8.783E+02|
4.859E+00|8.782E+02|
4.860E+00|8.781E+02|
4.861E+00|8.779E+02|
4.862E+00|8.778E+02|
4.863E+00|8.777E+02|
4.864E+00|8.776E+02|
4.865E+00|8.774E+02|
4.866E+00|8.773E+02|
4.867E+00|8.772E+02|
4.868E+00|8.771E+02|
4.869E+00|8.769E+02|
4.870E+00|8.768E+02|
4.871E+00|8.767E+02|
4.872E+00|8.766E+02|
4.873E+00|8.764E+02|
4.874E+00|8.763E+02|
4.875E+00|8.762E+02|
4.876E+00|8.761E+02|
4.877E+00|8.759E+02|
4.878E+00|8.758E+02|
4.879E+00|8.757E+02|
4.880E+00|8.756E+02|
4.881E+00|8.754E+02|
4.882E+00|8.753E+02|
4.883E+00|8.752E+02|
4.884E+00|8.751E+02|
4.885E+00|8.749E+02|
4.886E+00|8.748E+02|
4.887E+00|8.747E+02|
4.888E+00|8.746E+02|
4.889E+00|8.744E+02|
4.890E+00|8.743E+02|
4.891E+00|8.742E+02|
4.892E+00|8.741E+02|
4.893E+00|8.739E+02|
4.894E+00|8.738E+02|
4.895E+00|8.737E+02|
4.896E+00|8.736E+02|
4.897E+00|8.734E+02|
4.898E+00|8.733E+02|
4.899E+00|8.732E+02|
4.900E+00|8.731E+02|
4.901E+00|8.729E+02|
4.902E+00|8.728E+02|
4.903E+00|8.727E+02|
4.904E+00|8.726E+02|
4.905E+00|8.724E+02|
4.906E+00|8.723E+02|
4.907E+00|8.722E+02|
4.908E+00|8.721E+02|
4.909E+00|8.719E+02|
4.910E+00|8.718E+02|
4.911E+00|8.717E+02|
4.912E+00|8.716E+02|
4.913E+00|8.714E+02|
4.914E+00|8.713E+02|
4.915E+00|8.712E+02|
4.916E+00|8.711E+02|
4.917E+00|8.709E+02|
4.918E+00|8.708E+02|
4.919E+00|8.707E+02|
4.920E+00|8.706E+02|
4.921E+00|8.705E+02|
4.922E+00|8.703E+02|
4.923E+00|8.702E+02|
4.924E+00|8.701E+02|
4.925E+00|8.700E+02|
4.926E+00|8.698E+02|
4.927E+00|8.697E+02|
4.928E+00|8.696E+02|
4.929E+00|8.695E+02|
4.930E+00|8.693E+02|
4.931E+00|8.692E+02|
